Well Position,TimePoint,FieldNumber,Green Probe Detect,Red Probe Detect,Far Red Probe Detect,NucleusID,probe set,Number of Unique Labels
 C04,1,5,X,Y,Z,9,34-23-4,3
 C04,1,5,X,Y,Z,10,34-23-4,1
 C04,1,5,X,Y,Z,11,34-23-4,3
 C04,1,5,X,Y,Z,12,34-23-4,2
 C04,1,5,X,Y,Z,13,34-23-4,3
 C04,1,5,X,Y,Z,14,34-23-4,3
 C04,1,5,X,Y,Z,15,34-23-4,3
 C04,1,5,X,Y,Z,16,34-23-4,3
 C04,1,5,X,Y,Z,17,34-23-4,3
 C04,1,5,X,Y,Z,18,34-23-4,2
 C04,1,5,X,Y,Z,19,34-23-4,3
 C04,1,5,X,Y,Z,20,34-23-4,2
 C04,1,5,X,Y,Z,21,34-23-4,2
 C04,1,5,X,Y,Z,22,34-23-4,2
 C04,1,5,X,Y,Z,23,34-23-4,3
 C04,1,5,X,Y,Z,24,34-23-4,2
 C04,1,5,X,Y,Z,25,34-23-4,5
 C04,1,5,X,Y,Z,26,34-23-4,3
 C04,1,5,X,Y,Z,27,34-23-4,3
 C04,1,5,X,Y,Z,28,34-23-4,3
 C04,1,5,X,Y,Z,29,34-23-4,3
 C04,1,5,X,Y,Z,30,34-23-4,6
 C04,1,5,X,Y,Z,31,34-23-4,3
 C04,1,5,X,Y,Z,32,34-23-4,3
 C04,1,5,X,Y,Z,33,34-23-4,3
 C04,1,5,X,Y,Z,34,34-23-4,2
 C04,1,5,X,Y,Z,35,34-23-4,3
 C04,1,5,X,Y,Z,36,34-23-4,3
 C04,1,5,X,Y,Z,37,34-23-4,2
 C04,1,5,X,Y,Z,38,34-23-4,2
 C04,1,5,X,Y,Z,39,34-23-4,3
 C04,1,5,X,Y,Z,40,34-23-4,3
 C04,1,5,X,Y,Z,41,34-23-4,3
 C04,1,5,X,Y,Z,42,34-23-4,4
 C04,1,5,X,Y,Z,43,34-23-4,2
 C04,1,5,X,Y,Z,44,34-23-4,6
 C04,1,5,X,Y,Z,45,34-23-4,2
 C04,1,5,X,Y,Z,46,34-23-4,2
 C04,1,5,X,Y,Z,47,34-23-4,6
 C04,1,5,X,Y,Z,48,34-23-4,3
 C04,1,5,X,Y,Z,49,34-23-4,3
 C04,1,5,X,Y,Z,50,34-23-4,1
 C04,1,5,X,Y,Z,51,34-23-4,2
 C04,1,5,X,Y,Z,52,34-23-4,3
 C04,1,5,X,Y,Z,53,34-23-4,5
 C04,1,5,X,Y,Z,54,34-23-4,3
 C04,1,5,X,Y,Z,55,34-23-4,3
 C04,1,5,X,Y,Z,56,34-23-4,2
 C04,1,5,X,Y,Z,57,34-23-4,3
 C04,1,5,X,Y,Z,58,34-23-4,3
 C04,1,5,X,Y,Z,59,34-23-4,2
 C04,1,5,X,Y,Z,60,34-23-4,8
 C04,1,5,X,Y,Z,61,34-23-4,1
 C04,1,5,X,Y,Z,62,34-23-4,4
 C04,1,5,X,Y,Z,63,34-23-4,3
 C04,1,5,X,Y,Z,64,34-23-4,4
 C04,1,5,X,Y,Z,65,34-23-4,3
 C04,1,5,X,Y,Z,66,34-23-4,2
 C04,1,5,X,Y,Z,67,34-23-4,3
 C04,1,5,X,Y,Z,68,34-23-4,3
 C04,1,5,X,Y,Z,69,34-23-4,3
 C04,1,5,X,Y,Z,70,34-23-4,3
 C04,1,5,X,Y,Z,71,34-23-4,3
 C04,1,5,X,Y,Z,72,34-23-4,3
 C04,1,5,X,Y,Z,73,34-23-4,6
 C04,1,5,X,Y,Z,74,34-23-4,3
 C04,1,5,X,Y,Z,75,34-23-4,2
 C04,1,5,X,Y,Z,76,34-23-4,2
 C04,1,5,X,Y,Z,77,34-23-4,3
 C04,1,5,X,Y,Z,78,34-23-4,7
 C04,1,5,X,Y,Z,79,34-23-4,3
 C04,1,5,X,Y,Z,80,34-23-4,3
 C04,1,5,X,Y,Z,81,34-23-4,3
 C04,1,5,X,Y,Z,82,34-23-4,3
 C04,1,5,X,Y,Z,83,34-23-4,3
 C04,1,5,X,Y,Z,84,34-23-4,2
 C04,1,5,X,Y,Z,85,34-23-4,3
 C04,1,5,X,Y,Z,86,34-23-4,6
 C04,1,5,X,Y,Z,87,34-23-4,3
 C04,1,5,X,Y,Z,88,34-23-4,3
 C04,1,5,X,Y,Z,89,34-23-4,4
 C04,1,5,X,Y,Z,90,34-23-4,2
 C04,1,5,X,Y,Z,91,34-23-4,2
 C04,1,5,X,Y,Z,92,34-23-4,3
 C04,1,5,X,Y,Z,93,34-23-4,3
 C04,1,5,X,Y,Z,94,34-23-4,1
 C04,1,5,X,Y,Z,95,34-23-4,2
 C04,1,5,X,Y,Z,96,34-23-4,3
 C04,1,5,X,Y,Z,97,34-23-4,2
 C04,1,5,X,Y,Z,98,34-23-4,3
 C04,1,5,X,Y,Z,99,34-23-4,2
 C04,1,6,X,Y,Z,1,34-23-4,3
 C04,1,6,X,Y,Z,2,34-23-4,3
 C04,1,6,X,Y,Z,3,34-23-4,3
 C04,1,6,X,Y,Z,4,34-23-4,3
 C04,1,6,X,Y,Z,5,34-23-4,1
 C04,1,6,X,Y,Z,6,34-23-4,5
 C04,1,6,X,Y,Z,7,34-23-4,2
 C04,1,6,X,Y,Z,8,34-23-4,2
 C04,1,6,X,Y,Z,9,34-23-4,1
 C04,1,6,X,Y,Z,10,34-23-4,3
 C04,1,6,X,Y,Z,11,34-23-4,3
 C04,1,6,X,Y,Z,12,34-23-4,6
 C04,1,6,X,Y,Z,13,34-23-4,2
 C04,1,6,X,Y,Z,14,34-23-4,3
 C04,1,6,X,Y,Z,15,34-23-4,3
 C04,1,6,X,Y,Z,16,34-23-4,5
 C04,1,6,X,Y,Z,17,34-23-4,3
 C04,1,6,X,Y,Z,18,34-23-4,3
 C04,1,6,X,Y,Z,19,34-23-4,3
 C04,1,6,X,Y,Z,20,34-23-4,3
 C04,1,6,X,Y,Z,21,34-23-4,2
 C04,1,6,X,Y,Z,22,34-23-4,2
 C04,1,6,X,Y,Z,23,34-23-4,4
 C04,1,6,X,Y,Z,24,34-23-4,3
 C04,1,6,X,Y,Z,25,34-23-4,3
 C04,1,6,X,Y,Z,26,34-23-4,3
 C04,1,6,X,Y,Z,27,34-23-4,3
 C04,1,6,X,Y,Z,28,34-23-4,3
 C04,1,6,X,Y,Z,29,34-23-4,3
 C04,1,6,X,Y,Z,30,34-23-4,2
 C04,1,6,X,Y,Z,31,34-23-4,3
 C04,1,6,X,Y,Z,32,34-23-4,3
 C04,1,6,X,Y,Z,33,34-23-4,2
 C04,1,6,X,Y,Z,34,34-23-4,3
 C04,1,6,X,Y,Z,35,34-23-4,3
 C04,1,6,X,Y,Z,36,34-23-4,3
 C04,1,6,X,Y,Z,37,34-23-4,3
 C04,1,6,X,Y,Z,38,34-23-4,3
 C04,1,6,X,Y,Z,39,34-23-4,4
 C04,1,6,X,Y,Z,40,34-23-4,3
 C04,1,6,X,Y,Z,41,34-23-4,3
 C04,1,6,X,Y,Z,42,34-23-4,2
 C04,1,6,X,Y,Z,43,34-23-4,3
 C04,1,6,X,Y,Z,44,34-23-4,3
 C04,1,6,X,Y,Z,45,34-23-4,3
 C04,1,6,X,Y,Z,46,34-23-4,3
 C04,1,6,X,Y,Z,47,34-23-4,3
 C04,1,6,X,Y,Z,48,34-23-4,3
 C04,1,6,X,Y,Z,49,34-23-4,3
 C04,1,6,X,Y,Z,50,34-23-4,3
 C04,1,6,X,Y,Z,51,34-23-4,3
 C04,1,6,X,Y,Z,52,34-23-4,2
 C04,1,6,X,Y,Z,53,34-23-4,2
 C04,1,6,X,Y,Z,54,34-23-4,3
 C04,1,6,X,Y,Z,55,34-23-4,2
 C04,1,6,X,Y,Z,56,34-23-4,2
 C04,1,6,X,Y,Z,57,34-23-4,3
 C04,1,6,X,Y,Z,58,34-23-4,3
 C04,1,6,X,Y,Z,59,34-23-4,3
 C04,1,6,X,Y,Z,60,34-23-4,3
 C04,1,6,X,Y,Z,61,34-23-4,3
 C04,1,6,X,Y,Z,62,34-23-4,2
 C04,1,6,X,Y,Z,63,34-23-4,2
 C04,1,6,X,Y,Z,64,34-23-4,3
 C04,1,6,X,Y,Z,65,34-23-4,2
 C04,1,6,X,Y,Z,66,34-23-4,3
 C04,1,6,X,Y,Z,67,34-23-4,3
 C04,1,6,X,Y,Z,68,34-23-4,2
 C04,1,6,X,Y,Z,69,34-23-4,3
 C04,1,6,X,Y,Z,70,34-23-4,2
 D03,1,1,X,Y,Z,1,34-23-4,2
 D03,1,1,X,Y,Z,2,34-23-4,1
 D03,1,1,X,Y,Z,3,34-23-4,2
 D03,1,1,X,Y,Z,4,34-23-4,3
 D03,1,1,X,Y,Z,5,34-23-4,3
 D03,1,1,X,Y,Z,6,34-23-4,6
 D03,1,1,X,Y,Z,7,34-23-4,3
 D03,1,1,X,Y,Z,8,34-23-4,3
 D03,1,1,X,Y,Z,9,34-23-4,2
 D03,1,1,X,Y,Z,10,34-23-4,3
 D03,1,1,X,Y,Z,11,34-23-4,1
 D03,1,1,X,Y,Z,12,34-23-4,3
 D03,1,1,X,Y,Z,13,34-23-4,4
 D03,1,1,X,Y,Z,14,34-23-4,1
 D03,1,1,X,Y,Z,15,34-23-4,3
 D03,1,1,X,Y,Z,16,34-23-4,5
 D03,1,1,X,Y,Z,17,34-23-4,3
 D03,1,1,X,Y,Z,18,34-23-4,2
 D03,1,1,X,Y,Z,19,34-23-4,3
 D03,1,1,X,Y,Z,20,34-23-4,2
 D03,1,1,X,Y,Z,21,34-23-4,3
 D03,1,1,X,Y,Z,22,34-23-4,3
 D03,1,1,X,Y,Z,23,34-23-4,3
 D03,1,1,X,Y,Z,24,34-23-4,2
 D03,1,1,X,Y,Z,25,34-23-4,3
 D03,1,1,X,Y,Z,26,34-23-4,3
 D03,1,1,X,Y,Z,27,34-23-4,3
 D03,1,1,X,Y,Z,28,34-23-4,5
 D03,1,1,X,Y,Z,29,34-23-4,3
 D03,1,1,X,Y,Z,30,34-23-4,2
 D03,1,1,X,Y,Z,31,34-23-4,2
 D03,1,1,X,Y,Z,32,34-23-4,2
 D03,1,1,X,Y,Z,33,34-23-4,3
 D03,1,1,X,Y,Z,34,34-23-4,3
 D03,1,1,X,Y,Z,35,34-23-4,2
 D03,1,1,X,Y,Z,36,34-23-4,3
 D03,1,1,X,Y,Z,37,34-23-4,3
 D03,1,1,X,Y,Z,38,34-23-4,3
 D03,1,1,X,Y,Z,39,34-23-4,3
 D03,1,1,X,Y,Z,40,34-23-4,2
 D03,1,1,X,Y,Z,41,34-23-4,3
 D03,1,1,X,Y,Z,42,34-23-4,4
 D03,1,1,X,Y,Z,43,34-23-4,3
 D03,1,1,X,Y,Z,44,34-23-4,3
 D03,1,1,X,Y,Z,45,34-23-4,3
 D03,1,1,X,Y,Z,46,34-23-4,4
 D03,1,1,X,Y,Z,47,34-23-4,3
 D03,1,1,X,Y,Z,48,34-23-4,3
 D03,1,1,X,Y,Z,49,34-23-4,3
 D03,1,1,X,Y,Z,50,34-23-4,3
 D03,1,1,X,Y,Z,51,34-23-4,3
 D03,1,1,X,Y,Z,52,34-23-4,3
 D03,1,1,X,Y,Z,53,34-23-4,3
 D03,1,1,X,Y,Z,54,34-23-4,3
 D03,1,1,X,Y,Z,55,34-23-4,3
 D03,1,1,X,Y,Z,56,34-23-4,3
 D03,1,1,X,Y,Z,57,34-23-4,2
 D03,1,1,X,Y,Z,58,34-23-4,2
 D03,1,1,X,Y,Z,59,34-23-4,3
 D03,1,1,X,Y,Z,60,34-23-4,3
 D03,1,1,X,Y,Z,61,34-23-4,3
 D03,1,1,X,Y,Z,62,34-23-4,3
 D03,1,1,X,Y,Z,63,34-23-4,2
 D03,1,1,X,Y,Z,64,34-23-4,3
 D03,1,1,X,Y,Z,65,34-23-4,2
 D03,1,1,X,Y,Z,66,34-23-4,2
 D03,1,1,X,Y,Z,67,34-23-4,6
 D03,1,1,X,Y,Z,68,34-23-4,3
 D03,1,1,X,Y,Z,69,34-23-4,3
 D03,1,1,X,Y,Z,70,34-23-4,3
 D03,1,1,X,Y,Z,71,34-23-4,3
 D03,1,1,X,Y,Z,72,34-23-4,2
 D03,1,1,X,Y,Z,73,34-23-4,3
 D03,1,1,X,Y,Z,74,34-23-4,2
 D03,1,1,X,Y,Z,75,34-23-4,1
 D03,1,1,X,Y,Z,76,34-23-4,3
 D03,1,1,X,Y,Z,77,34-23-4,3
 D03,1,1,X,Y,Z,78,34-23-4,3
 D03,1,1,X,Y,Z,79,34-23-4,2
 D03,1,1,X,Y,Z,80,34-23-4,3
 D03,1,1,X,Y,Z,81,34-23-4,3
 D03,1,1,X,Y,Z,82,34-23-4,3
 D03,1,1,X,Y,Z,83,34-23-4,3
 D03,1,1,X,Y,Z,84,34-23-4,3
 D03,1,1,X,Y,Z,85,34-23-4,3
 D03,1,1,X,Y,Z,86,34-23-4,3
 D03,1,1,X,Y,Z,87,34-23-4,3
 D03,1,1,X,Y,Z,88,34-23-4,3
 D03,1,1,X,Y,Z,89,34-23-4,3
 D03,1,1,X,Y,Z,90,34-23-4,2
 D03,1,2,X,Y,Z,1,34-23-4,3
 D03,1,2,X,Y,Z,2,34-23-4,3
 D03,1,2,X,Y,Z,3,34-23-4,1
 D03,1,2,X,Y,Z,4,34-23-4,7
 D03,1,2,X,Y,Z,5,34-23-4,2
 D03,1,2,X,Y,Z,6,34-23-4,3
 D03,1,2,X,Y,Z,7,34-23-4,3
 D03,1,2,X,Y,Z,8,34-23-4,3
 D03,1,2,X,Y,Z,9,34-23-4,3
 D03,1,2,X,Y,Z,10,34-23-4,3
 D03,1,2,X,Y,Z,11,34-23-4,3
 D03,1,2,X,Y,Z,12,34-23-4,4
 D03,1,2,X,Y,Z,13,34-23-4,2
 D03,1,2,X,Y,Z,14,34-23-4,3
 D03,1,2,X,Y,Z,15,34-23-4,3
 D03,1,2,X,Y,Z,16,34-23-4,3
 D03,1,2,X,Y,Z,17,34-23-4,2
 D03,1,2,X,Y,Z,18,34-23-4,3
 D03,1,2,X,Y,Z,19,34-23-4,3
 D03,1,2,X,Y,Z,20,34-23-4,2
 D03,1,2,X,Y,Z,21,34-23-4,3
 D03,1,2,X,Y,Z,22,34-23-4,2
 D03,1,2,X,Y,Z,23,34-23-4,3
 D03,1,2,X,Y,Z,24,34-23-4,3
 D03,1,2,X,Y,Z,25,34-23-4,3
 D03,1,2,X,Y,Z,26,34-23-4,2
 D03,1,2,X,Y,Z,27,34-23-4,3
 D03,1,2,X,Y,Z,28,34-23-4,2
 D03,1,2,X,Y,Z,29,34-23-4,3
 D03,1,2,X,Y,Z,30,34-23-4,2
 D03,1,2,X,Y,Z,31,34-23-4,2
 D03,1,2,X,Y,Z,32,34-23-4,3
 D03,1,2,X,Y,Z,33,34-23-4,4
 D03,1,2,X,Y,Z,34,34-23-4,3
 D03,1,2,X,Y,Z,35,34-23-4,2
 D03,1,2,X,Y,Z,36,34-23-4,1
 D03,1,2,X,Y,Z,37,34-23-4,3
 D03,1,2,X,Y,Z,38,34-23-4,3
 D03,1,2,X,Y,Z,39,34-23-4,3
 D03,1,2,X,Y,Z,40,34-23-4,3
 D03,1,2,X,Y,Z,41,34-23-4,3
 D03,1,2,X,Y,Z,42,34-23-4,3
 D03,1,2,X,Y,Z,43,34-23-4,3
 D03,1,2,X,Y,Z,44,34-23-4,3
 D03,1,2,X,Y,Z,45,34-23-4,3
 D03,1,2,X,Y,Z,46,34-23-4,3
 D03,1,2,X,Y,Z,47,34-23-4,3
 D03,1,2,X,Y,Z,48,34-23-4,3
 D03,1,2,X,Y,Z,49,34-23-4,3
 D03,1,2,X,Y,Z,50,34-23-4,2
 D03,1,2,X,Y,Z,51,34-23-4,3
 D03,1,2,X,Y,Z,52,34-23-4,3
 D03,1,2,X,Y,Z,53,34-23-4,3
 D03,1,2,X,Y,Z,54,34-23-4,3
 D03,1,2,X,Y,Z,55,34-23-4,3
 D03,1,2,X,Y,Z,56,34-23-4,3
 D03,1,2,X,Y,Z,57,34-23-4,3
 D03,1,2,X,Y,Z,58,34-23-4,3
 D03,1,2,X,Y,Z,59,34-23-4,3
 D03,1,2,X,Y,Z,60,34-23-4,3
 D03,1,2,X,Y,Z,61,34-23-4,3
 D03,1,2,X,Y,Z,62,34-23-4,3
 D03,1,2,X,Y,Z,63,34-23-4,3
 D03,1,2,X,Y,Z,64,34-23-4,3
 D03,1,2,X,Y,Z,65,34-23-4,3
 D03,1,2,X,Y,Z,66,34-23-4,3
 D03,1,2,X,Y,Z,67,34-23-4,3
 D03,1,2,X,Y,Z,68,34-23-4,4
 D03,1,3,X,Y,Z,1,34-23-4,3
 D03,1,3,X,Y,Z,2,34-23-4,3
 D03,1,3,X,Y,Z,3,34-23-4,3
 D03,1,3,X,Y,Z,4,34-23-4,2
 D03,1,3,X,Y,Z,5,34-23-4,3
 D03,1,3,X,Y,Z,6,34-23-4,3
 D03,1,3,X,Y,Z,7,34-23-4,1
 D03,1,3,X,Y,Z,8,34-23-4,2
 D03,1,3,X,Y,Z,9,34-23-4,2
 D03,1,3,X,Y,Z,10,34-23-4,3
 D03,1,3,X,Y,Z,11,34-23-4,3
 D03,1,3,X,Y,Z,12,34-23-4,2
 D03,1,3,X,Y,Z,13,34-23-4,2
 D03,1,3,X,Y,Z,14,34-23-4,5
 D03,1,3,X,Y,Z,15,34-23-4,2
 D03,1,3,X,Y,Z,16,34-23-4,3
 D03,1,3,X,Y,Z,17,34-23-4,3
 D03,1,3,X,Y,Z,18,34-23-4,2
 D03,1,3,X,Y,Z,19,34-23-4,1
 D03,1,3,X,Y,Z,20,34-23-4,3
 D03,1,3,X,Y,Z,21,34-23-4,3
 D03,1,3,X,Y,Z,22,34-23-4,2
 D03,1,3,X,Y,Z,23,34-23-4,3
 D03,1,3,X,Y,Z,24,34-23-4,3
 D03,1,3,X,Y,Z,25,34-23-4,3
 D03,1,3,X,Y,Z,26,34-23-4,3
 D03,1,3,X,Y,Z,27,34-23-4,3
 D03,1,3,X,Y,Z,28,34-23-4,3
 D03,1,3,X,Y,Z,29,34-23-4,3
 D03,1,3,X,Y,Z,30,34-23-4,3
 D03,1,3,X,Y,Z,31,34-23-4,3
 D03,1,3,X,Y,Z,32,34-23-4,3
 D03,1,3,X,Y,Z,33,34-23-4,3
 D03,1,3,X,Y,Z,34,34-23-4,3
 D03,1,3,X,Y,Z,35,34-23-4,3
 D03,1,3,X,Y,Z,36,34-23-4,3
 D03,1,3,X,Y,Z,37,34-23-4,2
 D03,1,3,X,Y,Z,38,34-23-4,3
 D03,1,3,X,Y,Z,39,34-23-4,3
 D03,1,3,X,Y,Z,40,34-23-4,3
 D03,1,3,X,Y,Z,41,34-23-4,3
 D03,1,3,X,Y,Z,42,34-23-4,3
 D03,1,3,X,Y,Z,43,34-23-4,3
 D03,1,3,X,Y,Z,44,34-23-4,3
 D03,1,3,X,Y,Z,45,34-23-4,2
 D03,1,3,X,Y,Z,46,34-23-4,3
 D03,1,4,X,Y,Z,1,34-23-4,3
 D03,1,4,X,Y,Z,2,34-23-4,2
 D03,1,4,X,Y,Z,3,34-23-4,3
 D03,1,4,X,Y,Z,4,34-23-4,3
 D03,1,4,X,Y,Z,5,34-23-4,3
 D03,1,4,X,Y,Z,6,34-23-4,2
 D03,1,4,X,Y,Z,7,34-23-4,3
 D03,1,4,X,Y,Z,8,34-23-4,2
 D03,1,4,X,Y,Z,9,34-23-4,3
 D03,1,4,X,Y,Z,10,34-23-4,5
 D03,1,4,X,Y,Z,11,34-23-4,3
 D03,1,4,X,Y,Z,12,34-23-4,3
 D03,1,4,X,Y,Z,13,34-23-4,3
 D03,1,4,X,Y,Z,14,34-23-4,3
 D03,1,4,X,Y,Z,15,34-23-4,3
 D03,1,4,X,Y,Z,16,34-23-4,3
 D03,1,4,X,Y,Z,17,34-23-4,3
 D03,1,4,X,Y,Z,18,34-23-4,3
 D03,1,4,X,Y,Z,19,34-23-4,3
 D03,1,4,X,Y,Z,20,34-23-4,3
 D03,1,4,X,Y,Z,21,34-23-4,3
 D03,1,4,X,Y,Z,22,34-23-4,3
 D03,1,4,X,Y,Z,23,34-23-4,3
 D03,1,4,X,Y,Z,24,34-23-4,2
 D03,1,4,X,Y,Z,25,34-23-4,3
 D03,1,4,X,Y,Z,26,34-23-4,1
 D03,1,4,X,Y,Z,27,34-23-4,3
 D03,1,4,X,Y,Z,28,34-23-4,2
 D03,1,4,X,Y,Z,29,34-23-4,3
 D03,1,4,X,Y,Z,30,34-23-4,2
 D03,1,4,X,Y,Z,31,34-23-4,3
 D03,1,4,X,Y,Z,32,34-23-4,3
 D03,1,4,X,Y,Z,34,34-23-4,4
 D03,1,4,X,Y,Z,35,34-23-4,4
 D03,1,4,X,Y,Z,36,34-23-4,3
 D03,1,4,X,Y,Z,37,34-23-4,3
 D03,1,4,X,Y,Z,38,34-23-4,3
 D03,1,4,X,Y,Z,39,34-23-4,3
 D03,1,4,X,Y,Z,40,34-23-4,1
 D03,1,4,X,Y,Z,41,34-23-4,3
 D03,1,4,X,Y,Z,42,34-23-4,3
 D03,1,4,X,Y,Z,43,34-23-4,3
 D03,1,4,X,Y,Z,44,34-23-4,2
 D03,1,4,X,Y,Z,45,34-23-4,2
 D03,1,4,X,Y,Z,46,34-23-4,3
 D03,1,4,X,Y,Z,47,34-23-4,3
 D03,1,4,X,Y,Z,48,34-23-4,3
 D03,1,4,X,Y,Z,49,34-23-4,3
 D03,1,4,X,Y,Z,50,34-23-4,3
 D03,1,4,X,Y,Z,51,34-23-4,2
 D03,1,4,X,Y,Z,52,34-23-4,3
 D03,1,4,X,Y,Z,53,34-23-4,3
 D03,1,4,X,Y,Z,54,34-23-4,2
 D03,1,4,X,Y,Z,56,34-23-4,1
 D03,1,4,X,Y,Z,57,34-23-4,3
 D03,1,4,X,Y,Z,58,34-23-4,3
 D03,1,4,X,Y,Z,59,34-23-4,2
 D03,1,4,X,Y,Z,60,34-23-4,3
 D03,1,4,X,Y,Z,61,34-23-4,2
 D03,1,4,X,Y,Z,62,34-23-4,3
 D03,1,4,X,Y,Z,63,34-23-4,3
 D03,1,4,X,Y,Z,65,34-23-4,3
 D03,1,4,X,Y,Z,66,34-23-4,2
 D03,1,4,X,Y,Z,67,34-23-4,3
 D03,1,4,X,Y,Z,68,34-23-4,2
 D03,1,4,X,Y,Z,69,34-23-4,3
 D03,1,4,X,Y,Z,70,34-23-4,3
 D03,1,4,X,Y,Z,71,34-23-4,3
 D03,1,4,X,Y,Z,72,34-23-4,2
 D03,1,5,X,Y,Z,1,34-23-4,3
 D03,1,5,X,Y,Z,2,34-23-4,2
 D03,1,5,X,Y,Z,3,34-23-4,2
 D03,1,5,X,Y,Z,4,34-23-4,1
 D03,1,5,X,Y,Z,5,34-23-4,3
 D03,1,5,X,Y,Z,6,34-23-4,3
 D03,1,5,X,Y,Z,7,34-23-4,3
 D03,1,5,X,Y,Z,8,34-23-4,3
 D03,1,5,X,Y,Z,9,34-23-4,4
 D03,1,5,X,Y,Z,10,34-23-4,3
 D03,1,5,X,Y,Z,11,34-23-4,4
 D03,1,5,X,Y,Z,12,34-23-4,3
 D03,1,5,X,Y,Z,13,34-23-4,2
 D03,1,5,X,Y,Z,14,34-23-4,3
 D03,1,5,X,Y,Z,15,34-23-4,3
 D03,1,5,X,Y,Z,16,34-23-4,3
 D03,1,5,X,Y,Z,17,34-23-4,3
 D03,1,5,X,Y,Z,18,34-23-4,6
 D03,1,5,X,Y,Z,19,34-23-4,2
 D03,1,5,X,Y,Z,20,34-23-4,2
 D03,1,5,X,Y,Z,21,34-23-4,3
 D03,1,5,X,Y,Z,22,34-23-4,2
 D03,1,5,X,Y,Z,23,34-23-4,1
 D03,1,5,X,Y,Z,24,34-23-4,3
 D03,1,5,X,Y,Z,25,34-23-4,3
 D03,1,5,X,Y,Z,26,34-23-4,3
 D03,1,5,X,Y,Z,27,34-23-4,3
 D03,1,5,X,Y,Z,28,34-23-4,4
 D03,1,5,X,Y,Z,29,34-23-4,3
 D03,1,5,X,Y,Z,30,34-23-4,3
 D03,1,5,X,Y,Z,31,34-23-4,3
 D03,1,5,X,Y,Z,32,34-23-4,4
 D03,1,5,X,Y,Z,33,34-23-4,1
 D03,1,5,X,Y,Z,34,34-23-4,3
 D03,1,5,X,Y,Z,35,34-23-4,2
 D03,1,5,X,Y,Z,36,34-23-4,2
 D03,1,5,X,Y,Z,37,34-23-4,2
 D03,1,5,X,Y,Z,38,34-23-4,6
 D03,1,5,X,Y,Z,39,34-23-4,5
 D03,1,5,X,Y,Z,40,34-23-4,2
 D03,1,5,X,Y,Z,41,34-23-4,2
 D03,1,5,X,Y,Z,42,34-23-4,9
 D03,1,5,X,Y,Z,43,34-23-4,3
 D03,1,5,X,Y,Z,44,34-23-4,3
 D03,1,5,X,Y,Z,45,34-23-4,5
 D03,1,5,X,Y,Z,46,34-23-4,3
 D03,1,5,X,Y,Z,47,34-23-4,3
 D03,1,5,X,Y,Z,49,34-23-4,1
 D03,1,5,X,Y,Z,50,34-23-4,3
 D03,1,5,X,Y,Z,51,34-23-4,3
 D03,1,5,X,Y,Z,52,34-23-4,3
 D03,1,5,X,Y,Z,53,34-23-4,5
 D03,1,5,X,Y,Z,54,34-23-4,3
 D03,1,5,X,Y,Z,55,34-23-4,3
 D03,1,5,X,Y,Z,56,34-23-4,3
 D03,1,5,X,Y,Z,57,34-23-4,3
 D03,1,5,X,Y,Z,58,34-23-4,3
 D03,1,5,X,Y,Z,59,34-23-4,2
 D03,1,5,X,Y,Z,60,34-23-4,4
 D03,1,5,X,Y,Z,61,34-23-4,3
 D03,1,5,X,Y,Z,62,34-23-4,3
 D03,1,5,X,Y,Z,63,34-23-4,3
 D03,1,5,X,Y,Z,64,34-23-4,2
 D03,1,5,X,Y,Z,65,34-23-4,3
 D03,1,5,X,Y,Z,66,34-23-4,3
 D03,1,5,X,Y,Z,67,34-23-4,3
 D03,1,5,X,Y,Z,68,34-23-4,3
 D03,1,5,X,Y,Z,69,34-23-4,5
 D03,1,5,X,Y,Z,70,34-23-4,3
 D03,1,5,X,Y,Z,71,34-23-4,3
 D03,1,5,X,Y,Z,72,34-23-4,3
 D03,1,5,X,Y,Z,73,34-23-4,5
 D03,1,5,X,Y,Z,74,34-23-4,3
 D03,1,5,X,Y,Z,75,34-23-4,3
 D03,1,5,X,Y,Z,76,34-23-4,3
 D03,1,5,X,Y,Z,77,34-23-4,3
 D03,1,5,X,Y,Z,78,34-23-4,3
 D03,1,5,X,Y,Z,79,34-23-4,1
 D03,1,5,X,Y,Z,80,34-23-4,3
 D03,1,5,X,Y,Z,81,34-23-4,3
 D03,1,5,X,Y,Z,82,34-23-4,3
 D03,1,5,X,Y,Z,83,34-23-4,3
 D03,1,5,X,Y,Z,84,34-23-4,3
 D03,1,5,X,Y,Z,85,34-23-4,3
 D03,1,5,X,Y,Z,87,34-23-4,2
 D03,1,5,X,Y,Z,88,34-23-4,3
 D03,1,5,X,Y,Z,89,34-23-4,3
 D03,1,5,X,Y,Z,90,34-23-4,3
 D03,1,5,X,Y,Z,91,34-23-4,2
 D03,1,5,X,Y,Z,92,34-23-4,3
 D03,1,5,X,Y,Z,93,34-23-4,3
 D03,1,5,X,Y,Z,94,34-23-4,3
 D03,1,5,X,Y,Z,95,34-23-4,3
 D03,1,5,X,Y,Z,96,34-23-4,3
 D03,1,5,X,Y,Z,97,34-23-4,3
 D03,1,6,X,Y,Z,1,34-23-4,3
 D03,1,6,X,Y,Z,2,34-23-4,3
 D03,1,6,X,Y,Z,3,34-23-4,1
 D03,1,6,X,Y,Z,4,34-23-4,3
 D03,1,6,X,Y,Z,5,34-23-4,3
 D03,1,6,X,Y,Z,6,34-23-4,3
